Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
799;0,726790499908274;0,00472236938182976;799;0,519929687500001;0,0130019860842853;10000;2000;2317,6044;444,1173;C:100;Kernel:1;nsv:7378;nsv+:1477;nsv-:5901
