Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
716;0,72195728141924;0,00490212562973699;716;0,5285140625;0,0130608170574927;10000;2000;2368,92;442,051;C:100;Kernel:1;nsv:7404;nsv+:1482;nsv-:5922
