Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
650;0,729708159834156;0,00474579745283262;650;0,503375520833333;0,012964480030512;10000;2000;2326,0366;403,3684;C:100;Kernel:1;nsv:7347;nsv+:1469;nsv-:5878
