Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
476;0,716112730649251;0,00498935341006476;476;0,537658854166666;0,0129368034568005;10000;2000;2395,0716;467,9675;C:100;Kernel:1;nsv:7458;nsv+:1495;nsv-:5963
