Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
1139;0,869468069253344;0,00393662307843769;1139;0,366234375;0,0124310552348445;10000;2000;1728,5997;400,7045;C:100;Kernel:1;nsv:5697;nsv+:1141;nsv-:4556
