Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
1649;0,790329122487799;0,00460471006087516;1649;0,409210416666667;0,0129199595274306;10000;2000;2250,9469;394,6585;C:100;Kernel:1;nsv:6665;nsv+:1334;nsv-:5331
