Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
1560;0,734731752459176;0,00486328414727958;1560;0,518365625;0,0130211048397704;10000;2000;2340,7702;496,4896;C:100;Kernel:1;nsv:7337;nsv+:1469;nsv-:5868
