Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
1087;0,750741067657038;0,00472892907582142;1087;0,481413541666667;0,0131206412840993;10000;2000;2620,2659;476,8468;C:100;Kernel:1;nsv:7112;nsv+:1425;nsv-:5687
