Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
1627;0,799395701046038;0,00467003554329347;1627;0,412369791666667;0,0131275255850095;10000;2000;2165,2112;425,4616;C:100;Kernel:1;nsv:6629;nsv+:1327;nsv-:5302
