Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
530;0,7234450596428;0,00466309121559243;530;0,5405890625;0,0129029987876234;10000;2000;2330,3875;437,0566;C:100;Kernel:1;nsv:7429;nsv+:1486;nsv-:5943
