Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
1388;0,751308846031977;0,00469995009011082;1388;0,460732291666667;0,013024531400133;10000;2000;1956,4468;420,742;C:100;Kernel:1;nsv:7039;nsv+:1408;nsv-:5631
