Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
233;0,713839158831395;0,0051122897352286;233;0,525047916666667;0,0130118392009279;10000;2000;2327,7494;439,3724;C:100;Kernel:1;nsv:7412;nsv+:1483;nsv-:5929
