Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
1268;0,716393805373829;0,00489326403318633;1268;0,533415625;0,0129206574098781;10000;2000;2521,4392;490,5812;C:100;Kernel:1;nsv:7429;nsv+:1487;nsv-:5942
