Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
712;0,713657520326761;0,00496627133014696;712;0,5299671875;0,0129031182301893;10000;2000;2375,098;469,0792;C:100;Kernel:1;nsv:7459;nsv+:1493;nsv-:5966
