Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
251;0,711871824827748;0,00515836653173775;251;0,527027083333333;0,0129930818745152;10000;2000;1982,525;464,558;C:100;Kernel:1;nsv:7423;nsv+:1487;nsv-:5936
