Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
1117;0,819509833379396;0,00442476133059467;1117;0,5591515625;0,0128163901350438;10000;2000;1994,6762;389,6739;C:100;Kernel:1;nsv:5748;nsv+:1152;nsv-:4596
