Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
312;0,715274602585523;0,00479033063648194;312;0,527276562499999;0,0129253454648139;10000;2000;2160,589;444,7446;C:100;Kernel:1;nsv:7456;nsv+:1491;nsv-:5965
