Title;ROC-area;ROC-error;Title;ROC-area;ROC-error;nTrs;nVs;time_trs;time_vs;C;nSv;nSv+;nSv-
545;0,716098151579594;0,00473516716672691;545;0,548797395833334;0,0128710545896717;10000;2000;2163,9632;518,4472;C:100;Kernel:1;nsv:7494;nsv+:1501;nsv-:5993
